source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,B04010,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all¿estero),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_EA074DF49A84,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04011,Abbinamento a scopo adottivo (art. 22 co. 5 L. 184/1983),Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_B874C16FE4B6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04011,Abbinamento a scopo adottivo (art. 22 co. 5 L. 184/1983),Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_9A912F5B0FA3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04012,Procedimento di adozione nazionale (art. 25 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_8F605E364DA7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04012,Procedimento di adozione nazionale (art. 25 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_D42EDD5E0FCF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04012,Procedimento di adozione nazionale (art. 25 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_8A4055E3640F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05001,Dichiarazione di disponibilità all'adozione nazionale (artt. 22 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_F437C77CF485,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05001,Dichiarazione di disponibilità all'adozione nazionale (artt. 22 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_B59C487A72A4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05001,Dichiarazione di disponibilità all'adozione nazionale (artt. 22 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_BA621C0DE543,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05002,Dichiarazione di disponibilità all'adozione internazionale (art. 29 bis 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_9E96947EF047,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05002,Dichiarazione di disponibilità all'adozione internazionale (art. 29 bis 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_AABE11D00B7D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05002,Dichiarazione di disponibilità all'adozione internazionale (art. 29 bis 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_646236F50844,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05003,Revoca decreto di idoneità adozione internazionale (art. 30 co. 4 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_6BB2BC927379,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05003,Revoca decreto di idoneità adozione internazionale (art. 30 co. 4 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_7CD3D17632EB,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B05003,Revoca decreto di idoneità adozione internazionale (art. 30 co. 4 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_AA8B4B44E6F0,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,,"Procedimento societario, impresa o crisi d'impresa",impugnazione,Termine breve ordinario per appello o revocazione ordinaria,30,,,Dalla notificazione del provvedimento quando il rito lo prevede,termine di impugnazione,c.p.c. artt. 325 e 326,Non usare per ricorso per cassazione o riti speciali senza verifica.,calcolabile_giorni,True,forward,admin,GP_TERM_D73A5C131C20,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,,"Procedimento societario, impresa o crisi d'impresa",impugnazione,Termine breve per ricorso per cassazione,60,,,Dalla notificazione del provvedimento,termine di impugnazione,c.p.c. art. 325,Applicare solo se il mezzo corretto è il ricorso per cassazione.,calcolabile_giorni,True,forward,admin,GP_TERM_9EA289500CC4,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,,"Procedimento societario, impresa o crisi d'impresa",impugnazione,Termine lungo di impugnazione,,6,,Dalla pubblicazione del provvedimento,termine lungo,c.p.c. art. 327,"Verificare esclusioni, decorrenze speciali e sospensione feriale.",calcolabile_mesi,True,forward,admin,GP_TERM_A02AF790BD5C,Importabile come template mesi se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,,"Procedimento societario, impresa o crisi d'impresa",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,admin,GP_TERM_E42AA8856F8E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,,"Procedimento societario, impresa o crisi d'impresa",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,admin,GP_TERM_686AD40FA71B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),Catalogo PST ufficiale,,"Impugnazione, reclamo od opposizione",impugnazione,Termine breve ordinario per appello o revocazione ordinaria,30,,,Dalla notificazione del provvedimento quando il rito lo prevede,termine di impugnazione,c.p.c. artt. 325 e 326,Non usare per ricorso per cassazione o riti speciali senza verifica.,calcolabile_giorni,True,forward,civil,GP_TERM_9A328185B817,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),Catalogo PST ufficiale,,"Impugnazione, reclamo od opposizione",impugnazione,Termine breve per ricorso per cassazione,60,,,Dalla notificazione del provvedimento,termine di impugnazione,c.p.c. art. 325,Applicare solo se il mezzo corretto è il ricorso per cassazione.,calcolabile_giorni,True,forward,civil,GP_TERM_FB274D22F55A,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),Catalogo PST ufficiale,,"Impugnazione, reclamo od opposizione",impugnazione,Termine lungo di impugnazione,,6,,Dalla pubblicazione del provvedimento,termine lungo,c.p.c. art. 327,"Verificare esclusioni, decorrenze speciali e sospensione feriale.",calcolabile_mesi,True,forward,civil,GP_TERM_394EF7589D64,Importabile come template mesi se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),Catalogo PST ufficiale,,"Impugnazione, reclamo od opposizione",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_8EE55CD7FEF3,Richiede verifica professionale prima di calcolo automatico.
