source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,511013,Liquidazione delle spese di esecuzione ex art. 611 c.p.c,Esecuzioni mobiliari / obblighi,Esecuzione per consegna o rilascio,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_6F6F0090DBA6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,511999,Altre ipotesi,Esecuzioni mobiliari / obblighi,Esecuzione per consegna o rilascio,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_731EC95C3032,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,512021,Rimborso spese di esecuzione (art. 614 c.p.c.),Esecuzioni mobiliari / obblighi,Esecuzione forzata obblighi,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_145ADFB3B9DE,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,512022,Ricorso per misure di coercizione indiretta (art. 614-bis),Esecuzioni mobiliari / obblighi,Esecuzione forzata obblighi,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_9B9B0DCE05D0,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520001,Ricorso all'esattore per l'autorizzazione a trattenere la somma ricavata dalla vendita (R.D. 639/1910),Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_93623B2F2326,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520002,Vendita del pegno,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_7C771FFCD1CF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520003,Esecuzione forzata per l'espropriazione del marchio,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_299D629EE8D5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520004,Vendita di navi e aeromobili,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_54FE79875068,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520005,Esecuzione esattoriale Mobiliare,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_800C1059EE17,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520006,Esecuzione esattoriale Mobiliare presso terzi,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_9E08529A25F9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,520999,Altre ipotesi,Esecuzioni mobiliari / obblighi,Procedure di vendite coattive previste dal codice civile o da leggi speciali,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_8B94C2F91A05,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,530011,Opposizione all'esecuzione mobiliare,Esecuzioni mobiliari / obblighi,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_67B35C3C7143,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,530021,Opposizione agli atti esecutivi mobiliari,Esecuzioni mobiliari / obblighi,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_7545D9C626BE,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,530031,Opposizione di terzo all'esecuzione mobiliare,Esecuzioni mobiliari / obblighi,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_EC177C6F4C61,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,610001,Espropriazione immobiliare (post L. 80/2005),Esecuzione immobiliare,,Espropriazione immobiliare ex artt. 555-598 c.p.c.,generico_da_classificare,Trascrizione del pignoramento,15,,,consegna ai destinatari,perentorio,art. 555 c. 3 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_C2B90AF72845,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,610001,Espropriazione immobiliare (post L. 80/2005),Esecuzione immobiliare,,Espropriazione immobiliare ex artt. 555-598 c.p.c.,deposito,Iscrizione a ruolo,15,,,restituzione titolo esecutivo trascritto al creditore,decadenziale,art. 557 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_C97A9E748AF2,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,610001,Espropriazione immobiliare (post L. 80/2005),Esecuzione immobiliare,,Espropriazione immobiliare ex artt. 555-598 c.p.c.,generico_da_classificare,Istanza di vendita,45,,,trascrizione pignoramento,perentorio (con possibilità sospensione),art. 497 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_7AD2DA5CC113,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,610001,Espropriazione immobiliare (post L. 80/2005),Esecuzione immobiliare,,Espropriazione immobiliare ex artt. 555-598 c.p.c.,generico_da_classificare,Documentazione ipocatastale ex art. 567,60,,,istanza vendita,perentorio (prorogabile 120 gg),art. 567 c. 2 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_ADC0CB86DF99,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,610012,Espropriazione Immobiliare (CARTABIA),Esecuzioni immobiliari,Espropriazione immobiliare,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_5ABE9DD522D1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,generico_da_classificare,Trascrizione pignoramento,15,,,consegna ai destinatari,perentorio,art. 555 c. 3 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_99A1F7B7B5A1,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,deposito,Iscrizione a ruolo,15,,,restituzione titolo trascritto al creditore,DECADENZIALE,art. 557 c.p.c.,MASSIMA,calcolabile_giorni,True,forward,civil,GP_TERM_8B880869BFEC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,generico_da_classificare,Istanza di vendita,45,,,pignoramento,perentorio (con possibilità sospensione),art. 497 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_E9C020598A1F,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,generico_da_classificare,Documentazione ipocatastale ex 567,60,,,istanza vendita,perentorio (prorogabile 120),art. 567 c. 2 c.p.c.,ALTA,calcolabile_giorni,True,forward,civil,GP_TERM_823328AF3F3C,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,notifica,Validità del precetto,90,,,notifica precetto,decadenziale,art. 481 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_9D1B8027B8C9,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,620001,Esecuzione esattoriale Immobiliare,Esecuzioni immobiliari,Espropriazione esattoriale immobiliare,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_DBF44C4A42D6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,630012,Opposizione all'esecuzione immobiliare,Esecuzioni immobiliari,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_0DFD47198E0B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,630022,Opposizione agli atti esecutivi immobiliari,Esecuzioni immobiliari,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_58AA7E221D72,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,630032,Opposizione del terzo all'esecuzione immobiliare,Esecuzioni immobiliari,Opposizione - fase davanti al G.E.,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_BFCD4B4ABFCC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,700001,Asseverazione di perizia,"Affari amministrativi, stragiudiziali e non contenziosi",Asseverazioni / atto notorio,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B9A7828B0A7E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,700002,Asseverazione di traduzione,"Affari amministrativi, stragiudiziali e non contenziosi",Asseverazioni / atto notorio,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_115E8592C2FD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,700011,Atto notorio,"Affari amministrativi, stragiudiziali e non contenziosi",Asseverazioni / atto notorio,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_665FF7A4ED6E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,700012,Dichiarazione sostitutiva di atto notorio,"Affari amministrativi, stragiudiziali e non contenziosi",Asseverazioni / atto notorio,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_2FC5298822F1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,701001,Autenticazione di documento,"Affari amministrativi, stragiudiziali e non contenziosi",Autenticazioni,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_A9E62A0A589D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,701002,Autenticazione di firma,"Affari amministrativi, stragiudiziali e non contenziosi",Autenticazioni,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_EE7E1267D52D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,701003,Autenticazione di fotografia,"Affari amministrativi, stragiudiziali e non contenziosi",Autenticazioni,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_41F87A62173D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,709999,Altri atti amministrativi,"Affari amministrativi, stragiudiziali e non contenziosi",Altri atti amministrativi,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_4FB929D8BE14,Richiede verifica professionale prima di calcolo automatico.
